CustomerID,TxnDate,Category,BillingAmount,TxnLoc,MercCountry,Gateway,Channel,MCC,Description,AcquirerBin
CUST0471,2024-08-08,Travel,196.46,Hannahport,SO,AMEX,Mobile,2584,Progressive client-driven superstructure,703135
CUST0463,2025-06-05,Travel,505.49,Christinabury,NO,MasterCard,Mobile,2139,Versatile 24/7 portal,357966
CUST0218,2024-08-05,Retail,795.3,South Eric,TH,VISA,Online,1520,Cross-platform homogeneous info-mediaries,418862
CUST0030,2025-04-09,Travel,158.65,Robertside,PG,VISA,Online,3045,Ameliorated bifurcated access,955150
CUST0473,2025-01-25,Entertainment,663.13,Toddborough,BB,AMEX,POS,5557,Virtual secondary analyzer,605818
CUST0045,2024-08-24,Retail,330.34,Lake Karen,AD,AMEX,Mobile,7224,De-engineered dynamic throughput,673903
CUST0080,2024-10-08,Entertainment,347.79,New Seanstad,PL,MasterCard,POS,2139,Configurable encompassing circuit,742836
CUST0039,2024-10-12,Travel,665.3,New Danielside,VN,MasterCard,POS,1434,Self-enabling radical access,171296
CUST0240,2025-02-14,Entertainment,472.33,New Amanda,JP,MasterCard,POS,7912,Advanced bi-directional moratorium,959228
CUST0045,2024-09-14,Entertainment,813.91,West Melissa,TD,VISA,Mobile,4257,User-centric global strategy,343083
CUST0078,2025-03-30,Travel,164.36,Wilsonborough,DM,VISA,POS,2291,Configurable dedicated challenge,436795
CUST0337,2024-11-05,Food,792.05,Davishaven,AD,AMEX,Mobile,9935,Polarized well-modulated open system,545990
CUST0396,2024-09-12,Food,73.59,Stokesmouth,BH,AMEX,POS,7924,Organic cohesive function,107076
CUST0349,2025-03-18,Food,202.11,New Robert,RO,AMEX,Online,5506,Managed mission-critical collaboration,442494
CUST0288,2025-02-26,Entertainment,659.59,New Stevenport,IR,MasterCard,POS,1106,Fully-configurable analyzing moratorium,940350
CUST0440,2025-05-22,Entertainment,856.38,South Jonathantown,US,VISA,POS,5506,Team-oriented encompassing product,498009
CUST0280,2024-10-05,Food,260.15,New Charles,ID,AMEX,Mobile,5333,Quality-focused bottom-line adapter,359040
CUST0116,2025-01-07,Travel,333.92,Cooperland,KZ,AMEX,Online,1409,Balanced bi-directional moratorium,936960
CUST0269,2024-12-31,Retail,541.75,North Valeriefort,MU,AMEX,Online,2584,Implemented bi-directional migration,479647
CUST0404,2024-09-30,Food,219.46,West Robertberg,MG,AMEX,Mobile,1434,Operative client-server ability,166798
CUST0335,2025-06-11,Travel,813.04,Brooksfurt,ZM,AMEX,Mobile,2424,Face-to-face 4thgeneration emulation,109319
CUST0312,2025-06-12,Entertainment,775.9,Kanefurt,GH,AMEX,Online,6881,Optimized human-resource circuit,506410
CUST0053,2025-05-19,Food,153.84,Millerside,TV,VISA,Mobile,8359,Multi-channeled solution-oriented forecast,512525
CUST0068,2024-07-14,Travel,469.19,Lake Michelle,SE,AMEX,Online,6514,Face-to-face systemic info-mediaries,289468
CUST0182,2024-07-30,Entertainment,777.08,East Victoriafurt,JM,VISA,POS,7224,Synergized transitional budgetary management,849656
CUST0034,2025-02-26,Travel,343.96,Lake Tiffany,BD,MasterCard,POS,1106,Pre-emptive composite budgetary management,389142
CUST0284,2024-12-06,Food,636.78,Port Andrewport,DK,VISA,Online,2424,Face-to-face bi-directional forecast,103468
CUST0306,2025-05-13,Entertainment,59.71,Nunezside,SZ,MasterCard,Online,6925,Multi-channeled asynchronous pricing structure,212178
CUST0386,2024-10-10,Entertainment,612.6,Patelbury,SN,VISA,POS,7201,Managed bottom-line hierarchy,243723
CUST0249,2024-07-12,Travel,161.13,South Michael,TM,VISA,POS,1409,Configurable 6thgeneration portal,513621
CUST0111,2024-06-26,Travel,832.28,Jacobville,BJ,AMEX,Online,4611,Distributed context-sensitive interface,769842
CUST0094,2024-11-01,Food,361.89,Port Donnatown,KG,VISA,Mobile,7224,Progressive full-range policy,890841
CUST0410,2025-04-20,Travel,288.74,East Carlos,BT,VISA,Mobile,6574,Enterprise-wide systematic interface,166083
CUST0179,2024-08-14,Travel,842.48,South Carlaton,MY,AMEX,Online,6635,Distributed static software,334267
CUST0047,2025-02-27,Retail,59.64,Lake Bradley,MC,MasterCard,Mobile,2679,Innovative regional forecast,185443
CUST0282,2024-10-04,Food,402.64,Youngborough,CM,AMEX,POS,8359,Monitored bi-directional flexibility,909858
CUST0340,2024-08-26,Food,376.3,East Williamport,CU,AMEX,POS,5012,Proactive stable hub,994457
CUST0362,2025-04-08,Entertainment,291.95,Port Sabrina,RS,AMEX,Mobile,4582,Fundamental transitional website,941189
CUST0092,2024-12-13,Retail,912.64,Barbaramouth,TH,MasterCard,Online,7224,Compatible zero tolerance ability,245508
CUST0376,2025-01-25,Travel,753.42,West Nancy,IT,VISA,POS,5557,Distributed zero-defect projection,902922
CUST0212,2025-03-26,Travel,73.28,South Kevin,NR,VISA,POS,2291,Digitized foreground circuit,616952
CUST0075,2024-12-08,Retail,717.54,New Stacyburgh,GE,AMEX,POS,3045,Networked local success,676424
CUST0378,2025-01-28,Travel,532.03,Peterston,VA,AMEX,Mobile,3615,Polarized asymmetric budgetary management,260034
CUST0202,2024-06-28,Food,901.86,Shellyfurt,SD,VISA,Online,2824,Re-engineered interactive superstructure,596988
CUST0445,2024-08-07,Food,319.82,Heatherchester,LB,VISA,Mobile,2139,Grass-roots client-server array,522504
CUST0407,2024-07-24,Food,578.42,West Nicholas,KZ,VISA,Online,4811,Inverse clear-thinking contingency,384380
CUST0421,2025-06-02,Travel,505.75,Allenbury,LV,MasterCard,Online,2674,Visionary human-resource help-desk,245995
CUST0297,2025-03-20,Food,494.67,Meredithberg,ZW,MasterCard,Mobile,4582,Intuitive modular interface,286963
CUST0308,2025-06-11,Retail,461.54,Melendezside,IL,AMEX,POS,9785,Polarized system-worthy installation,506480
CUST0211,2024-08-21,Food,213.57,Faulknerside,GB,MasterCard,Online,4611,Robust scalable groupware,953579
CUST0493,2025-01-22,Travel,758.15,South John,KN,AMEX,Mobile,4150,Devolved solution-oriented encryption,894360
CUST0338,2024-07-08,Travel,456.82,West Deborah,PG,VISA,POS,2679,Networked intangible neural-net,789918
CUST0433,2025-05-15,Retail,958.93,Booneland,IR,VISA,Online,6881,Proactive national monitoring,418513
CUST0411,2024-11-15,Retail,268.2,North Joseph,HN,AMEX,Online,4611,Proactive national monitoring,428547
CUST0134,2025-02-06,Food,685.92,Port Charlesshire,HR,VISA,POS,4733,Focused human-resource artificial intelligence,983657
CUST0330,2025-01-25,Retail,941.31,South Jason,LI,AMEX,Online,8527,Reduced transitional instruction set,407357
CUST0066,2024-08-21,Travel,666.82,Kevintown,LV,AMEX,Mobile,1488,Progressive object-oriented time-frame,198631
CUST0280,2024-12-08,Retail,872.56,East Suzanne,GE,AMEX,Online,4811,Team-oriented value-added definition,628104
CUST0422,2024-08-13,Retail,829.21,Lake Yvonnefort,PK,MasterCard,Online,4811,Total background encoding,984594
CUST0028,2024-07-11,Food,366.52,Lake Cassandra,US,AMEX,POS,1434,Multi-lateral 24hour database,409982
CUST0412,2024-10-22,Food,604.12,South Rose,LS,AMEX,Mobile,7224,Ameliorated high-level open architecture,352536
CUST0117,2024-11-13,Retail,164.7,Kimberlyfurt,AM,AMEX,POS,2291,Phased client-driven budgetary management,359525
CUST0493,2025-06-09,Retail,540.17,Fergusonstad,MD,MasterCard,Mobile,2584,Centralized grid-enabled hierarchy,766933
CUST0370,2025-06-22,Travel,238.12,Josehaven,CR,VISA,POS,1711,Vision-oriented client-driven frame,839835
CUST0487,2025-04-30,Food,746.3,Owensfort,KH,MasterCard,Online,5333,Persevering client-server neural-net,165364
CUST0450,2025-05-25,Entertainment,532.78,Robinstad,AD,AMEX,Mobile,4582,Operative dynamic database,506373
CUST0317,2024-07-10,Travel,417.12,Robertshire,UZ,MasterCard,Mobile,4657,Face-to-face analyzing synergy,895754
CUST0430,2025-06-09,Entertainment,276.11,Lake Dustin,PY,VISA,Online,4527,Devolved bottom-line standardization,743312
CUST0325,2024-11-10,Entertainment,998.71,Angelashire,AF,VISA,POS,5012,Triple-buffered client-server implementation,364626
CUST0114,2024-09-14,Food,80.99,Phillipsborough,AG,AMEX,Mobile,4811,Upgradable 4thgeneration standardization,922299
CUST0075,2025-03-16,Travel,53.13,Jerryshire,GQ,VISA,Online,1711,Optimized holistic application,880991
CUST0202,2024-09-29,Food,225.08,South Andrea,EC,MasterCard,Online,2584,Total bi-directional protocol,865176
CUST0427,2025-03-11,Entertainment,971.36,Jonathanfort,NG,MasterCard,Mobile,5803,Reduced asynchronous matrices,441355
CUST0059,2024-08-03,Food,979.45,Murraystad,TH,VISA,Mobile,7912,Right-sized cohesive algorithm,458100
CUST0386,2024-11-09,Travel,658.38,East Jennifer,MC,AMEX,Mobile,1409,Digitized high-level circuit,994484
CUST0015,2025-04-23,Food,881.31,Whiteside,MA,AMEX,Online,2291,Configurable dynamic archive,308343
CUST0231,2025-01-28,Food,221.82,New Arthurland,RW,MasterCard,POS,1106,Advanced non-volatile instruction set,613690
CUST0105,2025-06-03,Travel,972.32,Port Adamberg,MX,VISA,POS,5552,Distributed well-modulated contingency,965818
CUST0165,2025-05-30,Travel,151.36,North Jasmine,SO,MasterCard,Mobile,8359,Phased value-added challenge,106732
CUST0199,2024-11-29,Travel,110.11,East Williamstad,BR,MasterCard,Online,2291,User-friendly multi-tasking standardization,271825
CUST0404,2025-02-21,Retail,121.09,New Danafort,CF,MasterCard,Online,2674,Innovative methodical installation,866364
CUST0354,2025-04-12,Travel,577.4,Smithside,CF,AMEX,Mobile,6514,Up-sized global intranet,335430
CUST0035,2024-08-24,Food,783.16,Smithhaven,BO,VISA,Online,9928,Stand-alone system-worthy access,346328
CUST0162,2025-06-19,Food,373.0,Amandaport,SO,VISA,Online,4611,Horizontal bifurcated collaboration,134422
CUST0245,2025-06-21,Travel,978.12,New Lisachester,AT,AMEX,Online,5506,Centralized secondary alliance,701252
CUST0470,2024-09-24,Food,440.08,North Samantha,SV,MasterCard,Mobile,3286,Robust web-enabled conglomeration,156284
CUST0287,2025-05-26,Entertainment,158.94,East James,PA,MasterCard,Mobile,2674,Profit-focused cohesive access,752863
CUST0383,2024-08-27,Food,471.31,Lisaview,GQ,AMEX,Mobile,1409,Object-based interactive software,635599
CUST0471,2025-05-01,Entertainment,682.25,Millerfurt,CM,VISA,POS,1106,Persevering neutral structure,824629
CUST0019,2025-05-05,Entertainment,833.9,Cunninghambury,MH,AMEX,POS,5803,Fundamental object-oriented middleware,611133
CUST0452,2024-09-01,Entertainment,464.18,Gabriellaland,MT,VISA,Mobile,6574,Integrated tertiary emulation,532795
CUST0280,2025-06-02,Food,597.67,North Richardfurt,US,VISA,Online,2424,Optimized cohesive flexibility,304950
CUST0340,2024-12-02,Entertainment,274.67,Browntown,MK,VISA,Online,2535,Cross-group multi-state implementation,438144
CUST0423,2024-07-04,Food,649.46,North Vincent,MW,MasterCard,Mobile,4582,De-engineered value-added data-warehouse,279586
CUST0348,2024-09-02,Travel,986.11,Newmanmouth,EE,MasterCard,Online,1520,Open-architected regional approach,931743
CUST0182,2025-04-07,Travel,58.56,New Samanthabury,MC,AMEX,Online,4582,Face-to-face hybrid contingency,110300
CUST0423,2025-06-19,Food,887.67,Port Heather,AG,AMEX,POS,9279,User-friendly next generation portal,689663
CUST0401,2024-11-01,Food,566.66,Nelsonland,CM,MasterCard,Online,7912,Compatible system-worthy Local Area Network,920995
CUST0147,2025-04-24,Travel,259.58,Rachelshire,PL,AMEX,Online,7873,Polarized foreground projection,542176
CUST0374,2025-06-21,Entertainment,955.34,East Sarahmouth,MN,MasterCard,Mobile,9279,Stand-alone impactful implementation,745515
CUST0176,2024-12-01,Entertainment,488.52,East Brendafurt,FI,MasterCard,POS,7224,Down-sized actuating website,179244
CUST0163,2025-05-02,Food,338.37,West Franciscobury,PA,VISA,POS,9279,Multi-layered secondary interface,490305
CUST0416,2025-03-12,Retail,189.68,Rhodesside,AG,VISA,Online,4582,Ergonomic encompassing benchmark,783450
CUST0175,2025-05-26,Food,252.01,Patrickberg,GN,MasterCard,Mobile,5552,Customer-focused asynchronous hierarchy,738975
CUST0494,2025-04-06,Entertainment,834.52,New Juliestad,CH,VISA,POS,4257,Robust zero-defect groupware,116328
CUST0047,2025-05-05,Entertainment,618.27,North Samuelland,AO,MasterCard,POS,7924,Assimilated disintermediate forecast,519870
CUST0256,2024-09-29,Entertainment,914.11,Cassiefurt,PS,VISA,Online,5333,Diverse needs-based benchmark,761574
CUST0448,2024-10-06,Retail,239.65,Anthonyview,IT,AMEX,POS,2679,Cloned didactic policy,288812
CUST0174,2024-08-25,Travel,129.93,Henrystad,KZ,AMEX,Mobile,5803,Advanced web-enabled function,921809
CUST0103,2025-04-26,Food,16.03,Reynoldsshire,KN,MasterCard,Mobile,7224,Ergonomic neutral customer loyalty,256806
CUST0121,2025-03-24,Entertainment,512.78,Millerport,MK,MasterCard,POS,4150,Sharable 5thgeneration encoding,452401
CUST0419,2024-08-05,Retail,998.32,Lake Charles,FI,VISA,Mobile,1750,Future-proofed attitude-oriented open system,642898
CUST0350,2024-11-20,Travel,698.02,Ericberg,BW,VISA,Mobile,5803,Re-contextualized 6thgeneration open system,572374
CUST0145,2025-05-29,Entertainment,315.31,Stewartville,VE,MasterCard,Online,2679,Polarized 6thgeneration application,259947
CUST0042,2024-07-10,Entertainment,878.09,North Sherrymouth,YE,AMEX,POS,2519,Intuitive background function,155082
CUST0367,2025-05-24,Food,783.91,Kathleenville,KI,AMEX,POS,2584,Advanced heuristic system engine,647514
CUST0029,2024-12-24,Food,25.26,North Jacob,VC,MasterCard,Online,4733,Horizontal hybrid middleware,914109
CUST0454,2024-09-19,Travel,818.69,Hawkinshaven,GN,AMEX,Online,1711,Ergonomic foreground system engine,241370
CUST0380,2024-09-10,Entertainment,307.52,Garcialand,HT,MasterCard,Online,4611,Object-based uniform help-desk,397992
CUST0273,2025-05-08,Food,158.18,Angelamouth,SA,VISA,Online,1750,De-engineered tangible service-desk,723579
CUST0465,2025-06-16,Travel,234.07,Smithchester,ML,AMEX,Mobile,5552,Cross-platform full-range installation,486371
CUST0014,2024-12-20,Food,473.89,Maxwellside,AZ,AMEX,Mobile,2674,User-centric motivating attitude,950086
CUST0408,2024-11-07,Travel,430.62,New Adriana,IT,VISA,Online,2291,Profit-focused zero-defect collaboration,904176
CUST0441,2024-10-21,Food,296.0,Jacksonview,SA,VISA,POS,9279,Assimilated optimizing utilization,778794
CUST0306,2025-05-09,Travel,180.5,Josephberg,MA,AMEX,POS,7912,Multi-tiered mission-critical parallelism,205850
CUST0313,2025-04-29,Food,764.61,East Ryanchester,MA,AMEX,POS,5557,Automated explicit complexity,934433
CUST0485,2025-05-29,Food,990.21,Toddland,UZ,MasterCard,Online,2139,Distributed systemic Local Area Network,159633
CUST0189,2024-09-21,Food,780.01,Johnathanbury,GE,MasterCard,Mobile,4733,Configurable responsive array,673205
CUST0360,2024-09-19,Retail,302.98,Wheelerborough,AF,AMEX,Mobile,4811,Universal discrete data-warehouse,966236
CUST0295,2024-07-04,Food,252.36,Rodriguezport,FJ,MasterCard,Mobile,7201,Synergized solution-oriented circuit,802105
CUST0183,2025-03-08,Food,225.49,South Martinfurt,DZ,VISA,Mobile,4733,Visionary transitional complexity,363051
CUST0352,2024-09-08,Retail,145.33,Scottchester,MY,MasterCard,POS,3286,Profit-focused multi-state superstructure,977727
CUST0036,2024-11-26,Entertainment,555.82,West Malik,CG,MasterCard,POS,2519,Robust solution-oriented model,813962
CUST0370,2024-10-30,Retail,609.35,South Leon,IT,AMEX,Mobile,1711,Visionary global knowledge user,506980
CUST0037,2024-10-11,Food,708.45,Novakport,TN,MasterCard,Online,1488,De-engineered global frame,517625
CUST0496,2025-05-26,Food,683.41,Faulknerbury,SC,AMEX,Mobile,6881,Multi-lateral regional Internet solution,130172
CUST0014,2024-07-21,Retail,299.41,Nicholasfurt,SA,AMEX,Mobile,6514,Balanced transitional time-frame,486080
CUST0411,2025-04-21,Food,337.01,Danielshire,DO,AMEX,Online,7912,Synergized human-resource encoding,331831
CUST0123,2024-10-11,Entertainment,684.7,New Wendy,TG,VISA,Mobile,7224,Expanded reciprocal portal,727800
CUST0083,2024-11-08,Retail,355.95,Lake Katrina,FI,MasterCard,POS,9785,Compatible coherent open system,795902
CUST0159,2025-03-01,Travel,220.5,Lake Stevenborough,KM,MasterCard,Online,7912,Self-enabling modular attitude,148196
CUST0494,2025-01-08,Entertainment,380.59,Salinasland,SZ,MasterCard,Online,1520,Advanced client-server throughput,955333
CUST0329,2024-11-27,Retail,279.36,Chambersberg,TM,AMEX,Mobile,4582,Integrated neutral website,519052
CUST0102,2025-03-15,Food,97.43,Johnberg,GQ,VISA,POS,5506,Cross-group modular attitude,761311
CUST0337,2025-05-18,Travel,831.84,Mccormickland,KZ,AMEX,POS,2519,Persevering foreground concept,377319
CUST0083,2025-01-19,Entertainment,854.58,Ewingfort,UY,MasterCard,POS,2679,Implemented cohesive architecture,504243
CUST0044,2024-10-31,Food,227.55,Fergusonchester,TM,AMEX,Mobile,5012,Grass-roots object-oriented hierarchy,207809
CUST0068,2025-06-24,Entertainment,74.12,Port Tanyaside,EC,AMEX,Mobile,1711,Multi-channeled background archive,437774
CUST0048,2024-07-05,Food,741.44,North Kaylastad,BI,MasterCard,POS,2139,Enhanced tertiary throughput,975049
CUST0057,2024-08-08,Entertainment,219.41,Lake Cheyenne,TZ,AMEX,Mobile,7912,Persevering empowering leverage,767527
CUST0075,2025-05-31,Food,399.5,Rasmussenmouth,CN,AMEX,POS,4811,Function-based well-modulated intranet,305377
CUST0022,2024-10-04,Travel,73.49,Rodriguezville,CH,VISA,Mobile,9279,Streamlined client-driven capability,516276
CUST0132,2024-09-02,Entertainment,234.01,Jeffreyhaven,BI,AMEX,Online,5333,Re-contextualized mobile analyzer,227310
CUST0465,2025-02-05,Food,794.97,South Neil,CN,VISA,Online,5012,Multi-lateral executive initiative,428700
CUST0456,2024-10-06,Entertainment,806.35,Bartonshire,IL,MasterCard,Mobile,5012,Open-source regional software,988580
CUST0302,2024-07-09,Travel,215.01,West Whitney,TN,VISA,Mobile,6881,De-engineered leadingedge hierarchy,857237
CUST0443,2024-08-06,Food,342.55,Garciachester,GT,AMEX,POS,6574,Profound regional functionalities,110485
CUST0418,2025-02-11,Entertainment,142.9,North Marieberg,SK,MasterCard,Online,8359,Multi-layered attitude-oriented software,465890
CUST0267,2024-12-10,Food,83.43,Larrymouth,ZA,AMEX,POS,8359,Open-source motivating knowledge user,876106
CUST0287,2024-11-06,Food,992.25,New Timothy,IS,AMEX,Mobile,1434,Fundamental systemic analyzer,730543
CUST0395,2025-04-03,Retail,659.04,Davismouth,FI,VISA,POS,5803,Secured secondary approach,633090
CUST0120,2025-04-26,Food,546.68,Carloston,GD,AMEX,POS,7224,User-centric dynamic standardization,600040
CUST0246,2024-10-24,Travel,767.84,North Melindaville,AO,VISA,Mobile,2674,Realigned 24/7 collaboration,919746
CUST0056,2024-12-11,Food,841.68,Lake John,MD,MasterCard,Online,3286,Customer-focused explicit implementation,878578
CUST0038,2025-02-15,Entertainment,808.65,New Ethan,GD,MasterCard,POS,2519,Diverse non-volatile initiative,905997
CUST0245,2025-01-09,Entertainment,26.37,Mullenbury,SN,AMEX,Mobile,9935,Compatible directional info-mediaries,193153
CUST0021,2024-08-08,Travel,194.94,Sotoburgh,VE,VISA,POS,4733,Persistent static array,977577
CUST0110,2024-11-21,Retail,658.36,Fosterborough,ID,AMEX,Mobile,6881,Monitored maximized Local Area Network,930665
CUST0094,2025-06-09,Travel,382.0,Vargasfurt,KZ,AMEX,Mobile,4657,Stand-alone national Local Area Network,579123
CUST0394,2025-02-03,Retail,982.66,Lake Jasonview,TJ,AMEX,Mobile,4657,Customer-focused attitude-oriented contingency,934816
CUST0410,2024-09-06,Food,668.75,New Cristianside,PH,AMEX,Online,4150,Upgradable bi-directional infrastructure,283557
CUST0475,2024-10-01,Entertainment,956.98,West Mark,AD,VISA,Online,7912,Visionary intermediate customer loyalty,315732
CUST0136,2024-07-12,Entertainment,209.43,Wilsonfort,NP,AMEX,Mobile,8527,Open-architected full-range architecture,964685
